high,mid,low,eval,batch_idx,new_instruction,original_instruction,structural_similarity,keyword_similarity
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,2,4,Can I get the tray pushed to the front of the cooker?,push the plate to the front of the stove,0.7727272727272727,0.7765830755233765
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,2,5,May I have the saucer pushed to the front of the stove?,push the plate to the front of the stove,0.7727272727272727,0.8520399332046509
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,2,6,Can I have the platter pushed to the front of the cooktop?,push the plate to the front of the stove,0.7727272727272727,0.8070703744888306
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,2,7,Could I get the tray pushed to the front of the range?,push the plate to the front of the stove,0.7727272727272727,0.6984984278678894
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,2,8,Can I have the platter pushed to the front of the range?,push the plate to the front of the stove,0.7727272727272727,0.7363833785057068
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,2,9,Could I have the saucer pushed to the front of the cooker?,push the plate to the front of the stove,0.7727272727272727,0.7677044868469238
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,3,0,Could I have the basin put on the platter?,put the bowl on the plate,0.6875,0.6599563360214233
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,3,1,May I have the bowl put on the tray?,put the bowl on the plate,0.6875,0.8164522051811218
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,3,2,Can I have the basin put on the plate?,put the bowl on the plate,0.6875,0.7964863777160645
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,3,3,Could I get the bowl put on the platter?,put the bowl on the plate,0.6875,0.8634700179100037
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,3,4,Am I able to have the basin put on the tray?,put the bowl on the plate,0.5555555555555556,0.6129384636878967
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,3,5,Could I possibly have the bowl put on the platter?,put the bowl on the plate,0.6470588235294117,0.8634700179100037
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,3,6,Could I have the basin put on the tray?,put the bowl on the plate,0.6875,0.6129384636878967
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,3,7,May I have the basin put on the platter?,put the bowl on the plate,0.6875,0.6599563360214233
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,3,8,Can I have the bowl put on the tray?,put the bowl on the plate,0.6875,0.8164522051811218
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,3,9,Could I possibly have the basin put on the plate?,put the bowl on the plate,0.6470588235294117,0.7964863777160645
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,4,0,May I have the container put on the cooktop?,put the bowl on the stove,0.6875,0.6692838072776794
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,4,1,Can I get the pot put on the range?,put the bowl on the stove,0.6875,0.6794528365135193
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,4,2,Could I have the vessel put on the cooker?,put the bowl on the stove,0.6875,0.6919187903404236
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,4,3,Might I have the receptacle put on the stove?,put the bowl on the stove,0.6875,0.7782196998596191
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,4,4,Can I have the container put on the range?,put the bowl on the stove,0.6875,0.5533272624015808
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,4,5,Could I get the bowl put on the cooktop?,put the bowl on the stove,0.6875,0.8792905807495117
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,4,6,May I have the pot put on the cooker?,put the bowl on the stove,0.5625,0.6971800327301025
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,4,7,Can I get the receptacle put on the range?,put the bowl on the stove,0.6875,0.5211688876152039
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,4,8,Could I have the vessel put on the cooktop?,put the bowl on the stove,0.6875,0.6692838072776794
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,4,9,Might I have the container put on the stove?,put the bowl on the stove,0.6875,0.7817922234535217
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,5,0,May I have the basin put on top of the cupboard?,put the bowl on top of the cabinet,0.75,0.781180739402771
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,5,1,Can I get the container put on top of the locker?,put the bowl on top of the cabinet,0.75,0.6844785213470459
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,5,2,Could I have the receptacle placed on top of the closet?,put the bowl on top of the cabinet,0.75,0.5283066630363464
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,5,3,May I get the vessel placed on top of the cupboard?,put the bowl on top of the cabinet,0.75,0.6598044037818909
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,5,4,Can I have the basin put on top of the locker?,put the bowl on top of the cabinet,0.75,0.6839065551757812
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,5,5,Could I get the container put on top of the closet?,put the bowl on top of the cabinet,0.75,0.6844785213470459
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,5,6,Might I have the receptacle put on top of the cupboard?,put the bowl on top of the cabinet,0.75,0.7759562730789185
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,5,7,Am I allowed to have the vessel put on top of the locker?,put the bowl on top of the cabinet,0.6818181818181819,0.6732772588729858
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,5,8,Can I get the basin placed on top of the cupboard?,put the bowl on top of the cabinet,0.75,0.6650288701057434
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,5,9,Could I have the container put on top of the closet?,put the bowl on top of the cabinet,0.75,0.6844785213470459
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,6,0,Can I have the soft cheese put in the container?,put the cream cheese in the bowl,0.6666666666666667,0.7284711599349976
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,6,1,May I have the cheese spread put in the basin?,put the cream cheese in the bowl,0.5,0.7284711599349976
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,6,2,Could I have the cream cheese put in the vessel?,put the cream cheese in the bowl,0.7222222222222222,0.8565261363983154
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,6,3,Could I get the cheese spread put in the cup?,put the cream cheese in the bowl,0.6111111111111112,0.7330644726753235
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,6,4,May I please have the soft cheese put in the receptacle?,put the cream cheese in the bowl,0.631578947368421,0.7284711599349976
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,6,5,Can I get the cheese spread put in the container?,put the cream cheese in the bowl,0.6111111111111112,0.7284711599349976
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,6,6,Could I please get the soft cheese put in the basin?,put the cream cheese in the bowl,0.631578947368421,0.7284711599349976
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,6,7,Could I possibly have the cheese spread put in the vessel?,put the cream cheese in the bowl,0.5263157894736843,0.7284711599349976
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,6,8,Could I have the soft cheese put in the cup?,put the cream cheese in the bowl,0.6666666666666667,0.7330644726753235
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,6,9,Can I have the cheese spread put in the receptacle?,put the cream cheese in the bowl,0.5,0.7284711599349976
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,7,0,Can I have the wine container placed on the holder?,put the wine bottle on the rack,0.7222222222222222,0.6020389199256897
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,7,1,Could I have the wine vessel put on the stand?,put the wine bottle on the rack,0.7222222222222222,0.7478443384170532
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,7,2,May I have the wine container on the shelf?,put the wine bottle on the rack,0.7058823529411764,0.6483482122421265
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,7,3,Am I able to have the wine vessel placed on the support?,put the wine bottle on the rack,0.6,0.619724690914154
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,7,4,Could I get the wine container onto the holder?,put the wine bottle on the rack,0.8235294117647058,0.6324142217636108
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,7,5,Would it be possible for me to have the wine vessel put on the stand?,put the wine bottle on the rack,0.5217391304347826,0.7478443384170532
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,7,6,Can I have the wine bottle on the holder?,put the wine bottle on the rack,0.7058823529411764,0.7018837332725525
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,7,7,May I have the wine container put on the stand?,put the wine bottle on the rack,0.7222222222222222,0.7485660314559937
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,7,8,Could I have the wine vessel put on the shelf?,put the wine bottle on the rack,0.7222222222222222,0.8054229021072388
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,7,9,Can I have the wine container placed on the support?,put the wine bottle on the rack,0.7222222222222222,0.6020389199256897
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,8,0,Could I have the wine container placed on top of the cupboard?,put the wine bottle on top of the cabinet,0.7727272727272727,0.7539233565330505
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,8,1,May I have the carafe put on top of the locker?,put the wine bottle on top of the cabinet,0.7142857142857143,0.619258463382721
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,8,2,Can I get the decanter put on top of the storage unit?,put the wine bottle on top of the cabinet,0.6818181818181819,0.6133445501327515
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,8,3,Could I get the jug placed on top of the cupboard?,put the wine bottle on top of the cabinet,0.7142857142857143,0.6203733682632446
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,8,4,Can I have the flask put on top of the locker?,put the wine bottle on top of the cabinet,0.7142857142857143,0.6279076337814331
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,8,5,May I get the wine container placed on top of the storage unit?,put the wine bottle on top of the cabinet,0.7391304347826086,0.708720326423645
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,8,6,Could I have the carafe put on top of the cupboard?,put the wine bottle on top of the cabinet,0.7142857142857143,0.6913475394248962
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,8,7,Can I have the decanter placed on top of the locker?,put the wine bottle on top of the cabinet,0.7142857142857143,0.49598997831344604
